transaction_id,transaction_date,amount,transaction_type,device_type,location,account_age_days,is_fraud
10813,2023-08-19,171.3,Online,Mobile,Germany,539,0
10814,2023-09-29,626.91,Transfer,Web,UK,1010,0
10815,2023-12-02,272.92,Online,Web,Canada,1023,0
10816,2023-02-07,72.38,POS,Mobile,Germany,1424,0
10817,2023-05-15,43.9,Online,Web,India,749,0
10818,2023-11-30,385.68,POS,Mobile,UK,956,0
10819,2023-08-23,483.86,Online,Web,India,1894,0
10820,2023-11-15,355.68,Online,Mobile,UK,1109,0
10821,2023-12-11,267.46,Online,Mobile,Germany,1862,0
10822,2023-06-09,77.64,Online,Web,Canada,1573,0
10823,2023-02-07,140.79,Online,Mobile,UK,1,1
10824,2023-05-30,494.68,Transfer,Mobile,UK,72,0
10825,2023-11-04,28.98,Online,Mobile,UK,1785,0
10826,2023-01-29,136.61,Online,Web,USA,1879,0
10827,2023-05-24,87.86,Online,Mobile,USA,1260,0
10828,2023-03-17,226.32,Online,Web,UK,881,0
10829,2023-05-25,201.06,Online,Mobile,UK,807,0
10830,2023-08-17,164.22,Transfer,Mobile,USA,1485,0
10831,2023-03-05,65.59,Transfer,Web,USA,256,0
10832,2023-12-13,34.76,Transfer,Web,USA,517,0
10833,2023-12-11,306.81,Online,Web,USA,1815,0
10834,2023-09-26,959.49,Online,Web,Canada,1078,0
10835,2023-11-24,37.05,POS,Web,India,471,0
10836,2023-07-03,15.76,POS,Mobile,UK,1164,0
10837,2023-09-18,273.87,Online,Mobile,UK,865,0
10838,2023-09-25,84.27,POS,Mobile,Canada,737,0
10839,2023-06-18,47.91,Transfer,Web,UK,1525,0
10840,2023-09-16,148.94,POS,Mobile,Germany,778,0
10841,2023-08-15,224.92,POS,Web,India,502,0
10842,2023-02-02,48.38,POS,Mobile,Germany,1055,0
10843,2023-08-02,1040.73,Online,Web,USA,1418,0
10844,2023-02-19,79.57,POS,Mobile,Germany,1468,0
10845,2023-07-29,75.65,POS,Mobile,USA,1829,0
10846,2023-01-29,109.98,POS,Web,India,1200,0
10847,2023-02-08,273.32,POS,Web,Canada,1854,0
10848,2023-12-13,413.12,Online,Web,USA,981,0
10849,2023-04-10,78.31,POS,Mobile,India,3,0
10850,2023-06-22,25.28,Online,Mobile,UK,1430,0
10851,2023-01-17,59.18,Transfer,Mobile,Canada,650,0
10852,2023-02-25,17.61,Transfer,Mobile,Canada,862,0
10853,2023-08-14,199.04,Online,Mobile,USA,1994,0
10854,2023-02-15,269.95,Online,Mobile,Canada,537,0
10855,2023-03-08,112.17,Online,Web,USA,524,0
10856,2023-07-16,610.65,Online,Web,Germany,429,0
10857,2023-05-22,260.04,Online,Mobile,Canada,1154,0
10858,2023-11-19,95.5,POS,Web,Canada,1292,0
10859,2023-01-23,21.56,Online,Web,Canada,1288,0
10860,2023-04-04,136.13,Online,Web,Germany,639,0
10861,2023-08-30,140.17,Online,Web,Germany,1930,0
10862,2023-08-25,159.96,Online,Web,India,233,0
10863,2023-02-23,229.42,POS,Web,India,475,0
10864,2023-05-18,61.41,Online,Web,USA,1962,0
10865,2023-11-29,0.5,POS,Web,USA,1491,0
10866,2023-09-29,335.16,POS,Web,UK,1071,0
10867,2023-02-10,346.93,Online,Mobile,UK,822,0
10868,2023-04-08,485.23,POS,Web,Canada,973,0
10869,2023-07-02,694.99,Online,Web,USA,1756,0
10870,2023-05-08,34.67,POS,Mobile,USA,1225,0
10871,2023-08-17,87.35,Transfer,Web,Canada,1980,0
10872,2023-11-13,381.24,POS,Mobile,Germany,1331,0
10873,2023-03-27,543.62,Transfer,Web,India,1713,0
10874,2023-09-13,2.93,POS,Web,Canada,1700,0
10875,2023-07-28,98.05,Online,Web,Canada,1676,0
10876,2023-08-03,24.07,Transfer,Web,UK,1258,0
10877,2023-04-10,310.67,Online,Mobile,UK,1622,0
10878,2023-02-18,274.98,Transfer,Web,Canada,1322,0
10879,2023-07-20,280.73,Online,Mobile,USA,919,0
10880,2023-09-15,98.94,Online,Mobile,India,789,0
10881,2023-06-27,104.26,POS,Mobile,Germany,77,0
10882,2023-09-02,60.73,POS,Web,USA,1331,0
10883,2023-05-03,89.54,POS,Mobile,Canada,685,0
10884,2023-12-08,815.87,POS,Mobile,USA,1231,0
10885,2023-06-20,9.54,Online,Mobile,Canada,1043,0
10886,2023-11-29,78.31,POS,Mobile,USA,78,0
10887,2023-05-16,312.06,POS,Mobile,Canada,1577,0
10888,2023-02-28,96.37,Online,Mobile,Canada,498,0
10889,2023-07-12,599.08,Online,Mobile,Canada,764,1
10890,2023-09-25,80.74,Transfer,Mobile,India,1523,0
10891,2023-09-17,379.1,POS,Web,UK,1388,0
10892,2023-04-05,337.58,POS,Mobile,USA,1081,0
10893,2023-05-05,1.85,Online,Web,USA,33,0
10894,2023-02-10,103.16,Online,Mobile,USA,1790,0
10895,2023-09-11,65.88,Online,Web,USA,1119,0
10896,2023-01-07,130.63,POS,Web,Canada,408,0
10897,2023-08-04,124.27,POS,Mobile,Germany,1536,0
10898,2023-03-10,471.89,Transfer,Mobile,India,1618,0
10899,2023-03-10,40.57,POS,Web,USA,1260,0
10900,2023-03-22,40.23,Online,Mobile,Canada,940,0
10901,2023-01-30,22.87,Transfer,Mobile,India,795,0
10902,2023-03-14,268.38,POS,Mobile,India,86,0
10903,2023-09-19,499.87,POS,Web,USA,1994,0
10904,2023-03-30,91.93,POS,Mobile,India,180,0
10905,2023-07-27,12.76,Online,Mobile,Germany,329,0
10906,2023-08-01,33.93,Online,Mobile,India,1543,0
10907,2023-11-18,21.6,POS,Mobile,UK,1333,0
10908,2023-09-23,179.46,Transfer,Mobile,India,569,0
10909,2023-10-20,66.34,Transfer,Mobile,UK,1249,0
10910,2023-07-26,455.48,Transfer,Mobile,Canada,1208,0
10911,2023-11-29,35.41,Transfer,Mobile,Canada,762,0
10912,2023-03-18,532.3,Online,Mobile,USA,78,1
10913,2023-10-15,80.91,POS,Mobile,India,217,0
10914,2023-02-16,403.94,POS,Web,USA,714,0
10915,2023-04-20,595.17,POS,Mobile,Germany,302,0
10916,2023-07-19,859.0,POS,Mobile,India,1340,0
10917,2023-07-29,325.51,Online,Web,India,1673,0
10918,2023-06-03,21.45,Online,Mobile,Canada,1527,0
10919,2023-01-10,11.39,Transfer,Web,UK,1713,0
10920,2023-12-19,269.21,Transfer,Web,Germany,275,0
10921,2023-06-06,454.68,Transfer,Mobile,UK,614,0
10922,2023-09-18,36.32,Online,Web,UK,891,0
10923,2023-03-18,566.27,POS,Mobile,UK,1047,0
10924,2023-09-14,188.44,POS,Web,UK,1483,0
10925,2023-05-11,26.48,Online,Mobile,Germany,51,1
10926,2023-03-08,36.55,Online,Mobile,Canada,1453,0
10927,2023-08-16,13.65,Online,Mobile,Germany,878,0
10928,2023-06-12,30.91,POS,Web,UK,1628,0
10929,2023-01-15,263.45,Online,Mobile,Germany,195,0
10930,2023-08-20,49.38,Online,Mobile,India,1342,0
10931,2023-07-14,164.95,Transfer,Web,UK,679,0
10932,2023-12-15,255.37,POS,Mobile,USA,1353,0
10933,2023-01-30,451.29,POS,Mobile,Germany,123,0
10934,2023-12-25,178.28,Online,Mobile,Germany,1589,0
10935,2023-12-04,168.66,Online,Mobile,India,1629,0
10936,2023-11-27,487.96,Online,Mobile,UK,670,0
10937,2023-11-12,69.88,Online,Mobile,India,1063,0
10938,2023-10-23,45.56,Transfer,Web,USA,732,0
10939,2023-11-26,412.39,Transfer,Mobile,Canada,909,0
10940,2023-08-08,15.49,POS,Mobile,Canada,1403,0
10941,2023-05-27,42.07,Transfer,Mobile,UK,1080,0
10942,2023-09-16,105.95,Online,Mobile,USA,1897,0
10943,2023-10-19,89.65,Online,Web,Germany,1679,0
10944,2023-10-26,244.9,POS,Mobile,UK,1653,0
10945,2023-05-23,19.26,Transfer,Web,UK,428,0
10946,2023-08-23,129.7,POS,Web,UK,417,0
10947,2023-04-25,330.63,Online,Mobile,USA,1806,0
10948,2023-12-31,229.99,Online,Web,Canada,292,0
10949,2023-03-31,199.74,Online,Mobile,USA,1082,0
10950,2023-07-27,54.72,Online,Mobile,Germany,1260,0
10951,2023-06-13,100.05,Online,Web,Canada,1383,0
10952,2023-03-25,39.87,Online,Mobile,India,1024,0
10953,2023-03-18,142.23,Online,Mobile,Canada,1164,0
10954,2023-06-10,175.49,Online,Mobile,Canada,1550,0
10955,2023-01-05,199.49,Online,Mobile,UK,1822,0
10956,2023-03-19,417.42,Online,Mobile,India,339,0
10957,2023-04-01,12.76,Transfer,Web,India,1431,0
10958,2023-03-28,98.31,POS,Mobile,Germany,594,0
10959,2023-09-27,178.79,Transfer,Web,India,1537,0
10960,2023-04-14,168.85,Online,Mobile,UK,1389,0
10961,2023-12-05,4.39,POS,Mobile,Germany,1897,0
10962,2023-06-24,41.97,POS,Mobile,Germany,245,0
10963,2023-02-23,373.83,Transfer,Mobile,USA,1255,0
10964,2023-07-30,144.88,Online,Mobile,UK,417,0
10965,2023-04-05,106.74,POS,Mobile,Canada,796,0
10966,2023-08-11,460.87,Online,Web,India,1208,0
10967,2023-01-09,15.58,Online,Mobile,Germany,1031,0
10968,2023-02-22,511.01,POS,Mobile,USA,275,0
10969,2023-03-18,5.64,Transfer,Web,USA,826,0
10970,2023-07-25,165.41,Online,Web,India,587,0
10971,2023-11-12,161.98,Online,Mobile,Germany,702,0
10972,2023-10-29,203.81,Online,Web,India,645,0
10973,2023-11-06,6.01,Online,Web,Germany,755,0
10974,2023-11-26,151.23,POS,Mobile,Canada,1,0
10975,2023-04-22,24.12,Online,Mobile,Germany,1035,0
10976,2023-12-17,33.92,POS,Web,USA,1939,0
10977,2023-06-14,48.5,Online,Mobile,Germany,1470,0
10978,2023-10-06,189.96,Online,Mobile,USA,1331,0
10979,2023-01-27,98.89,POS,Web,Germany,267,0
10980,2023-03-11,17.84,Online,Web,UK,1074,0
10981,2023-08-06,68.22,POS,Mobile,India,1997,0
10982,2023-12-31,15.94,Online,Mobile,India,1068,0
10983,2023-07-08,218.2,Online,Mobile,UK,1174,0
10984,2023-11-29,163.05,Transfer,Web,Canada,560,0
10985,2023-11-02,104.74,POS,Mobile,Canada,1751,0
10986,2023-05-04,525.32,Transfer,Mobile,USA,675,0
10987,2023-01-19,146.26,Online,Web,Germany,1579,0
10988,2023-09-14,437.02,Online,Mobile,India,1069,0
10989,2023-10-23,173.06,POS,Mobile,India,288,0
10990,2023-01-22,94.58,Transfer,Mobile,Canada,251,0
10991,2023-02-09,154.87,POS,Mobile,USA,416,0
10992,2023-02-07,32.94,Online,Web,India,609,0
10993,2023-02-17,224.63,POS,Mobile,India,1539,0
10994,2023-07-02,804.96,Online,Web,India,1857,0
10995,2023-03-16,56.85,Online,Web,India,1148,0
10996,2023-07-28,78.08,Online,Mobile,Germany,1439,0
10997,2023-07-02,104.21,Online,Web,Germany,1068,0
10998,2023-04-17,132.13,Transfer,Mobile,India,1426,0
10999,2023-07-07,253.95,Transfer,Mobile,India,1885,0
11000,2023-09-21,29.39,POS,Web,Canada,1933,0
11001,2023-03-27,72.04,Transfer,Web,India,261,0
11002,2023-11-20,154.73,Online,Mobile,Canada,1507,0
11003,2023-11-27,178.11,Online,Mobile,UK,877,0
11004,2023-05-17,153.85,Online,Web,Germany,1257,0
11005,2023-12-12,114.36,Transfer,Mobile,UK,1037,0
11006,2023-12-02,248.59,Transfer,Web,USA,1490,0
11007,2023-04-05,45.75,Online,Mobile,India,264,0
11008,2023-11-22,66.46,Transfer,Web,Germany,771,0
11009,2023-09-02,117.57,POS,Mobile,UK,1397,0
11010,2023-03-31,237.82,Online,Web,Canada,1180,0
11011,2023-02-28,17.19,Transfer,Web,UK,1587,0
11012,2023-01-28,24.59,Transfer,Mobile,USA,535,0
11013,2023-03-13,305.03,Online,Mobile,Germany,351,0
11014,2023-09-27,60.48,Online,Mobile,India,1315,0
11015,2023-01-24,662.02,POS,Web,Canada,1263,0
11016,2023-04-22,650.93,POS,Web,USA,650,0
11017,2023-10-27,231.64,Online,Mobile,UK,1049,0
11018,2023-02-25,252.37,Online,Web,UK,1749,0
11019,2023-08-11,210.54,Online,Web,Canada,1258,0
11020,2023-04-30,39.04,Online,Web,India,606,0
11021,2023-06-28,138.81,Online,Mobile,Canada,716,0
11022,2023-10-15,315.02,POS,Web,Canada,157,0
11023,2023-10-08,298.05,Online,Mobile,India,940,0
11024,2023-07-08,458.07,Transfer,Mobile,India,980,0
11025,2023-03-07,462.12,Online,Mobile,Canada,625,0
11026,2023-10-25,60.62,POS,Mobile,UK,1779,0
11027,2023-09-06,255.83,Transfer,Mobile,USA,1565,0
11028,2023-03-17,210.73,POS,Mobile,Canada,95,0
11029,2023-05-17,434.01,Transfer,Web,UK,1984,0
11030,2023-06-13,40.54,Online,Mobile,Germany,262,0
11031,2023-08-21,269.26,Online,Mobile,Germany,1567,0
11032,2023-09-12,110.1,Online,Web,UK,1555,0
11033,2023-10-21,100.34,POS,Web,Germany,1112,0
11034,2023-06-19,7.29,Transfer,Web,Germany,1829,0
11035,2023-11-13,651.21,Online,Web,USA,1740,0
11036,2023-06-23,225.26,POS,Mobile,India,1654,0
11037,2023-12-11,178.66,Online,Web,USA,1386,0
11038,2023-01-18,57.85,Online,Mobile,Germany,318,0
11039,2023-03-11,214.85,Online,Web,USA,762,0
11040,2023-12-04,582.29,Online,Mobile,USA,902,1
11041,2023-04-26,35.66,Transfer,Mobile,India,1885,0
11042,2023-03-21,824.66,Transfer,Web,India,469,0
11043,2023-01-15,111.52,Online,Web,USA,831,0
11044,2023-06-25,765.44,Transfer,Mobile,Canada,205,0
11045,2023-09-26,200.95,Online,Mobile,Germany,1611,0
11046,2023-04-29,78.34,Online,Web,Canada,1632,0
11047,2023-10-26,93.82,Transfer,Web,USA,1088,0
11048,2023-07-07,68.65,Online,Mobile,USA,1997,0
11049,2023-02-26,81.53,Transfer,Mobile,USA,1269,0
11050,2023-07-18,207.99,Transfer,Mobile,USA,967,0
11051,2023-01-17,3.35,Online,Mobile,USA,914,0
11052,2023-10-15,686.11,Online,Mobile,UK,671,1
11053,2023-02-24,292.66,Transfer,Mobile,UK,1029,0
11054,2023-09-26,566.08,POS,Mobile,India,1846,0
11055,2023-10-30,252.85,POS,Mobile,Canada,1672,0
11056,2023-03-28,131.18,Online,Web,Canada,1966,0
11057,2023-11-14,42.08,Online,Web,UK,23,0
11058,2023-01-29,145.27,POS,Web,India,1072,0
11059,2023-01-22,248.75,Online,Mobile,UK,923,0
11060,2023-11-17,385.08,Online,Mobile,Germany,1901,0
11061,2023-10-12,78.35,POS,Web,India,406,0
11062,2023-02-17,142.87,Online,Web,USA,1883,0
11063,2023-01-05,193.51,POS,Mobile,Germany,1213,0
11064,2023-09-07,177.63,Online,Mobile,USA,509,0
11065,2023-06-12,10.76,Online,Web,Canada,602,0
11066,2023-07-21,132.09,POS,Mobile,India,493,0
11067,2023-04-11,331.13,Transfer,Web,Canada,857,0
11068,2023-03-12,324.2,Online,Web,Germany,1628,0
11069,2023-06-12,141.51,POS,Web,UK,1952,0
11070,2023-06-22,608.8,POS,Mobile,Canada,708,0
11071,2023-05-21,350.0,Online,Mobile,UK,372,0
11072,2023-05-18,267.37,Transfer,Web,India,273,0
11073,2023-03-07,144.97,POS,Mobile,UK,26,0
11074,2023-07-17,178.65,Online,Web,USA,1773,0
11075,2023-11-24,50.52,Online,Web,UK,1570,0
11076,2023-08-16,152.03,POS,Web,Canada,307,0
11077,2023-10-08,149.32,Transfer,Web,India,817,0
11078,2023-06-21,45.32,POS,Mobile,India,55,0
11079,2023-11-12,603.79,Online,Web,India,760,0
11080,2023-02-09,56.14,Online,Web,Germany,1989,0
11081,2023-01-07,22.01,Transfer,Web,Canada,1191,0
11082,2023-06-23,125.85,Online,Web,Canada,506,0
11083,2023-05-31,231.72,Transfer,Mobile,Canada,1661,0
11084,2023-07-30,43.42,POS,Mobile,India,1613,0
11085,2023-10-29,40.4,POS,Web,India,1838,0
11086,2023-03-27,60.62,Online,Mobile,Germany,1235,0
11087,2023-09-10,72.11,Transfer,Mobile,UK,138,0
11088,2023-01-21,56.53,Online,Mobile,USA,1426,0
11089,2023-09-14,127.24,Transfer,Web,USA,527,0
11090,2023-02-02,3.69,POS,Mobile,UK,408,0
11091,2023-09-17,18.32,POS,Mobile,India,1809,0
11092,2023-08-22,261.4,Online,Web,UK,1632,0
11093,2023-01-03,106.32,Online,Mobile,UK,457,0
11094,2023-12-13,89.36,POS,Mobile,Germany,335,0
11095,2023-11-04,2.1,Transfer,Mobile,Germany,25,0
11096,2023-08-15,70.83,Online,Web,India,1925,0
11097,2023-10-11,344.28,Transfer,Mobile,Canada,467,0
11098,2023-03-11,83.21,Online,Mobile,India,1077,0
11099,2023-11-09,663.15,Online,Mobile,Germany,322,1
11100,2023-12-30,98.85,Online,Mobile,Germany,1485,0
11101,2023-09-11,124.77,Online,Web,India,1279,0
11102,2023-05-24,323.81,POS,Mobile,UK,548,0
11103,2023-01-24,815.19,Online,Mobile,Germany,378,1
11104,2023-08-22,92.91,POS,Mobile,USA,1511,0
11105,2023-11-29,25.55,POS,Mobile,Canada,442,0
11106,2023-06-24,148.07,Online,Mobile,Canada,1660,0
11107,2023-11-28,179.18,Online,Mobile,USA,885,0
11108,2023-11-21,641.08,Online,Mobile,Germany,837,1
11109,2023-12-23,106.86,POS,Web,USA,933,0
11110,2023-06-08,19.04,Transfer,Mobile,Germany,765,0
11111,2023-12-14,210.5,Online,Mobile,India,92,0
11112,2023-12-14,4.27,POS,Web,Canada,730,0
11113,2023-10-13,110.82,Online,Web,USA,1077,0
11114,2023-01-18,105.41,Online,Mobile,India,227,0
11115,2023-02-13,58.83,Online,Mobile,Germany,1155,0
11116,2023-06-04,666.57,Online,Web,India,1800,0
11117,2023-12-21,103.3,POS,Mobile,Canada,1920,0
11118,2023-08-19,450.2,Online,Mobile,Canada,1555,0
11119,2023-11-12,144.77,Online,Mobile,UK,1485,0
11120,2023-08-13,343.56,POS,Mobile,UK,940,0
11121,2023-08-05,120.08,Transfer,Mobile,USA,1931,0
11122,2023-02-25,954.41,Transfer,Web,Canada,1332,0
11123,2023-01-31,204.35,Transfer,Web,Germany,1832,0
11124,2023-12-23,33.91,Online,Mobile,Canada,511,0
11125,2023-02-28,1.29,POS,Web,India,815,0
11126,2023-12-19,528.73,Online,Web,Canada,353,0
11127,2023-08-23,232.18,Transfer,Web,India,590,0
11128,2023-04-17,22.47,Online,Web,Germany,307,0
11129,2023-07-10,272.12,Transfer,Mobile,Canada,780,0
11130,2023-01-18,51.53,POS,Web,Canada,349,0
11131,2023-08-14,331.34,Online,Mobile,Canada,1201,0
11132,2023-06-16,188.28,Transfer,Mobile,UK,911,0
11133,2023-03-12,26.4,Transfer,Mobile,UK,210,0
11134,2023-12-28,14.72,POS,Mobile,Germany,52,0
11135,2023-02-23,125.52,Online,Mobile,Canada,1333,0
11136,2023-09-02,552.59,POS,Web,India,706,0
11137,2023-12-16,166.31,Online,Mobile,India,775,0
11138,2023-03-17,284.68,POS,Mobile,Germany,435,0
11139,2023-02-04,126.78,Transfer,Web,USA,1129,0
11140,2023-09-24,96.93,Online,Mobile,Canada,1376,0
11141,2023-11-13,345.43,Online,Mobile,India,1897,0
11142,2023-10-27,124.5,Transfer,Web,USA,615,0
11143,2023-05-01,30.52,Online,Web,UK,210,0
11144,2023-11-20,64.18,Online,Web,UK,223,0
11145,2023-01-25,164.83,Transfer,Mobile,UK,1933,0
11146,2023-06-09,103.03,POS,Web,India,1381,0
11147,2023-03-25,91.27,Online,Web,Germany,1728,0
11148,2023-04-24,220.98,Online,Mobile,India,1182,0
11149,2023-08-11,202.3,POS,Web,UK,1683,0
11150,2023-06-15,75.38,POS,Mobile,USA,1145,0
11151,2023-07-10,89.08,Online,Web,Germany,1524,0
11152,2023-06-24,278.92,Online,Mobile,Canada,1862,0
11153,2023-01-01,508.39,Transfer,Mobile,Germany,422,0
11154,2023-08-17,78.38,Online,Web,USA,527,0
11155,2023-03-27,69.03,Online,Web,India,1753,0
11156,2023-03-03,61.65,POS,Web,UK,644,0
11157,2023-11-16,30.52,POS,Mobile,Germany,1050,0
11158,2023-07-25,94.7,Transfer,Mobile,Germany,953,0
11159,2023-04-15,145.14,POS,Mobile,UK,1169,0
11160,2023-11-14,154.19,Online,Web,Germany,1448,0
11161,2023-10-18,234.9,Transfer,Mobile,USA,257,0
11162,2023-09-07,10.8,POS,Web,UK,1666,0
11163,2023-01-13,164.84,Online,Web,USA,1186,0
11164,2023-06-12,58.87,POS,Mobile,Germany,1845,0
11165,2023-02-12,54.66,Online,Mobile,USA,274,0
11166,2023-04-21,311.87,POS,Web,UK,138,0
11167,2023-07-24,33.32,Transfer,Mobile,India,1371,0
11168,2023-09-13,79.83,Online,Mobile,India,109,0
11169,2023-11-03,203.02,Online,Mobile,Germany,142,0
11170,2023-05-24,205.93,POS,Mobile,UK,1629,0
11171,2023-05-26,9.86,Online,Web,USA,1910,0
11172,2023-10-28,15.07,Online,Web,Canada,1194,0
11173,2023-06-13,213.05,POS,Mobile,Germany,875,0
11174,2023-06-18,612.17,Transfer,Mobile,India,1645,0
11175,2023-10-25,1300.87,POS,Mobile,UK,1412,0
11176,2023-08-21,870.26,Online,Mobile,India,908,1
11177,2023-09-28,86.64,Online,Mobile,Germany,570,0
11178,2023-03-01,55.36,Transfer,Web,UK,216,0
11179,2023-10-23,20.77,Transfer,Mobile,India,1675,0
11180,2023-08-23,78.85,POS,Web,UK,1876,0
11181,2023-06-14,64.83,Online,Web,India,227,0
11182,2023-07-13,171.98,Online,Web,UK,1881,0
11183,2023-08-22,92.02,Online,Mobile,Canada,1677,0
11184,2023-07-02,52.67,Online,Web,USA,322,0
11185,2023-11-29,189.63,Online,Mobile,UK,1419,0
11186,2023-08-20,78.04,POS,Mobile,USA,1360,0
11187,2023-12-27,87.28,POS,Web,Germany,1250,0
11188,2023-04-17,182.48,Online,Web,India,444,0
11189,2023-08-11,25.16,Online,Mobile,India,1788,0
11190,2023-03-21,297.66,Online,Web,Germany,951,0
11191,2023-08-22,672.98,Online,Mobile,India,922,1
11192,2023-07-03,134.99,Transfer,Web,Canada,606,0
11193,2023-07-04,164.13,Online,Web,Canada,973,0
11194,2023-05-14,97.11,Online,Web,Canada,1256,0
11195,2023-08-08,628.0,Transfer,Mobile,Germany,7,1
11196,2023-10-15,28.53,POS,Mobile,USA,820,0
11197,2023-12-30,335.89,POS,Mobile,Germany,1304,0
11198,2023-07-21,210.21,Online,Web,USA,1229,0
11199,2023-05-26,313.56,Online,Web,Germany,125,0
11200,2023-11-20,600.99,Online,Mobile,India,841,1
11201,2023-05-07,137.1,Online,Mobile,Germany,839,0
11202,2023-05-15,68.03,Transfer,Web,Canada,1825,0
11203,2023-04-24,302.38,Transfer,Mobile,Canada,1297,0
11204,2023-09-21,372.31,Online,Mobile,Canada,1496,0
11205,2023-03-05,231.84,Online,Mobile,India,635,0
11206,2023-05-15,378.1,Online,Web,Canada,1009,0
11207,2023-02-10,262.11,Online,Web,Canada,861,0
11208,2023-10-23,631.52,Online,Mobile,Canada,860,1
11209,2023-01-03,169.11,Online,Mobile,Canada,538,0
11210,2023-07-13,95.76,Transfer,Web,Canada,254,0
11211,2023-04-20,228.21,POS,Web,USA,773,0
11212,2023-08-09,14.32,POS,Web,India,1136,0
11213,2023-01-04,137.99,Online,Web,Germany,682,0
11214,2023-09-01,296.91,Online,Web,India,1644,0
11215,2023-06-15,37.02,Online,Mobile,India,1851,0
11216,2023-01-26,102.3,Transfer,Mobile,USA,1902,0
11217,2023-01-17,86.24,POS,Mobile,Canada,1336,0
11218,2023-08-04,81.58,Online,Mobile,India,732,0
11219,2023-04-02,210.32,POS,Mobile,Germany,437,0
11220,2023-01-31,137.63,Online,Web,Germany,1239,0
11221,2023-07-24,319.22,Online,Web,UK,1356,0
11222,2023-07-26,11.92,Online,Mobile,Canada,341,0
11223,2023-04-17,120.99,POS,Mobile,India,943,0
11224,2023-05-26,2.82,Transfer,Mobile,Germany,1155,0
11225,2023-04-11,49.91,POS,Mobile,Canada,1778,0
11226,2023-11-14,298.67,POS,Web,UK,83,0
11227,2023-08-29,22.42,POS,Mobile,USA,1337,0
11228,2023-09-04,22.32,POS,Mobile,UK,1171,0
11229,2023-06-12,102.65,Online,Web,UK,152,0
11230,2023-06-22,300.06,Online,Web,UK,1429,0
11231,2023-02-04,203.23,Online,Web,UK,257,0
11232,2023-10-11,304.43,Online,Web,India,1820,0
11233,2023-12-25,10.16,Online,Mobile,USA,217,0
11234,2023-12-24,165.9,POS,Mobile,Canada,1340,0
11235,2023-01-21,120.77,Online,Mobile,Germany,1643,0
11236,2023-11-04,452.71,POS,Mobile,Canada,794,0
11237,2023-06-12,267.38,Online,Mobile,Germany,1854,0
11238,2023-04-07,110.45,Online,Mobile,India,1529,0
11239,2023-11-03,161.42,Online,Web,India,178,0
11240,2023-12-05,110.62,Online,Mobile,Germany,1545,0
11241,2023-02-24,116.37,Transfer,Mobile,Germany,1652,0
11242,2023-11-29,201.07,Online,Mobile,Canada,1669,0
11243,2023-05-07,48.81,POS,Mobile,UK,1987,0
11244,2023-07-12,81.05,POS,Mobile,India,1052,0
11245,2023-08-31,65.47,Transfer,Web,India,96,0
11246,2023-12-15,322.69,Online,Web,India,1748,0
11247,2023-03-29,569.27,POS,Mobile,Germany,536,0
11248,2023-12-02,106.99,Online,Mobile,UK,208,0
11249,2023-08-03,16.05,Transfer,Mobile,India,630,0
11250,2023-04-02,19.64,Online,Mobile,Germany,1457,0
11251,2023-10-30,102.03,POS,Mobile,India,503,0
11252,2023-08-23,100.5,POS,Web,UK,1575,0
11253,2023-07-03,31.6,POS,Mobile,Canada,1771,0
11254,2023-02-07,329.14,Online,Web,USA,36,0
11255,2023-05-19,138.68,Online,Mobile,Canada,887,0
11256,2023-07-14,23.1,Online,Mobile,Germany,1690,0
11257,2023-01-15,20.79,POS,Mobile,Canada,798,0
11258,2023-09-14,118.11,Online,Mobile,India,1118,0
11259,2023-05-15,24.85,POS,Mobile,Germany,1120,0
11260,2023-01-01,164.74,Online,Web,India,1784,0
11261,2023-02-18,97.23,Online,Web,Canada,643,0
11262,2023-04-06,504.33,Online,Mobile,USA,42,1
11263,2023-07-20,108.57,POS,Web,USA,1912,0
11264,2023-01-26,190.61,Online,Mobile,Canada,1494,0
11265,2023-12-09,333.58,Online,Web,Canada,1286,0
11266,2023-08-23,72.16,POS,Web,Germany,125,0
11267,2023-12-15,143.44,POS,Mobile,Germany,1990,0
11268,2023-09-01,25.78,POS,Mobile,USA,141,0
11269,2023-12-24,113.4,POS,Mobile,USA,50,0
11270,2023-11-23,94.26,Transfer,Mobile,USA,154,0
11271,2023-12-17,111.79,POS,Mobile,Germany,341,0
11272,2023-02-20,22.73,POS,Mobile,Germany,237,0
11273,2023-03-22,101.63,Online,Web,Canada,1670,0
11274,2023-02-05,408.46,Online,Web,Germany,1042,0
11275,2023-03-08,553.1,POS,Web,Canada,498,0
11276,2023-05-09,55.34,Online,Mobile,UK,1754,0
